Brand Name,Factory CS,Coller size,Chest,Shoulder,Length,Type,Stuck_At,Fit Score
Robato,17,16.75,44.5,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,43.75,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,40,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,40.25,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,42.75,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,43.1,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,44.5,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,45.5,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,41.75,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,39.75,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,16.75,38.75,18.5,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,40.75,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,45.99,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,44,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,43.5,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,42.25,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,45.1,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,44.5,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,43.75,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,40,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,40.25,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,42.75,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,43.1,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,44.5,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,45.5,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,16.75,41.75,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,39.75,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,38.75,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,40.75,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,40.25,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,42.75,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,43.25,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,44.5,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,45.5,18.75,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,41.75,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,39.75,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,38.75,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,40.75,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,45.99,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,44,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,43.5,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,42.25,19,31.25,slim fit,loose,Loose in your chest area.
Robato,17,17,44.75,18.5,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,44.5,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,43.75,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,40,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,45.99,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,43.25,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,44.5,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,45.5,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,41.75,18.75,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,39.75,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,38.75,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,40.75,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,45.99,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,44,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,43.5,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17,17,42.25,19,31.5,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.99,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.1,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,45,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.5,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,43.75,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,44.25,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.75,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.75,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.5,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,44,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,42.75,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,44.25,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.99,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,45.5,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.5,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,45,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.5,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,43.75,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,44.25,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.75,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.75,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.5,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,44,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,42.75,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,47.75,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46.5,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,46,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,44,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,42.75,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.25,44.25,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.99,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,45.5,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.5,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,45,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.5,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,43.75,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,44.25,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.99,19.25,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.1,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,45,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.5,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,43.75,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,44.25,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.99,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,45.5,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.5,19.5,31.75,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,45,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.5,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,43.75,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,44.25,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.99,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,47.1,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,45,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,46.5,19.25,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,43.75,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,44.25,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,41,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,41.5,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,42.75,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,39,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,42.25,19.5,32,slim fit,loose,Loose in your chest area.
Robato,17.5,17.5,43,19.5,32,slim fit,loose,Loose in your chest area.
Robato,14,14,32,15.49,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.75,15.25,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.1,15,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.5,14.75,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31,14.5,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.5,14.25,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.99,14,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,30,15.49,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,30.5,15.25,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.1,15,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,29,14.75,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,29.75,14.5,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32,14.25,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.5,14,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,29.1,15.25,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.99,15,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.75,14.75,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,30,14.5,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,30.5,14.25,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.1,14,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,29,15.25,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,29.75,15,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32,14.75,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.5,14.5,28.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,29.1,14.25,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.25,14,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32,15.25,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.75,15,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.1,14.75,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,32.99,14.5,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31,14.25,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.5,14,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.75,15.25,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,30,15,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,30.5,14.75,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,14,31.1,14.5,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,30.5,14.25,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.1,14,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,29,15.25,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,29.75,15,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32,14.75,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.5,14.5,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,29.1,14.25,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,32.25,14,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.75,13,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,30,14.25,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,30.5,14.5,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14,13.75,31.1,15,28.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,34,14,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,34.99,13.5,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,33,13.1,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,34.25,15,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,34.75,15.25,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,31,12.75,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,32,13.5,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,31.1,14.25,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,32.75,14.5,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,32.5,15.25,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,33,15.1,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,33.25,15,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,33.5,13.75,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,30,13.5,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,30.5,14.75,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,30.1,12.5,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,29,13.1,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,34.25,14.1,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,34.75,15.5,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,31,14,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,32,13.5,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,31.1,13.1,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,32.75,15,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,32.5,15.25,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,33,12.75,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,33.25,13.5,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,33.99,14.25,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.5,34.99,14.5,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,34.5,15.25,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,33.75,15.1,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,31.1,15,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,32.5,15.25,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,34.75,15.1,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,31,15,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,32,13.75,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,31.1,13.5,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,32.75,14.75,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,32.5,12.5,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,33,13.1,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,33.25,14.1,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,33.5,15.5,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,30,14,28.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,30.5,13.5,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,30.1,13.1,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,29,15,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,34.25,15.25,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,34.75,15,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,31,15.25,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,30.1,12.75,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,29,13.5,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,34.25,14.25,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,34.75,14.5,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,31,15.25,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,32,15.1,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,31.1,15,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,14.5,14.25,32.75,15.25,29,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36,16.1,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36.5,15,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,35,13,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,35.25,14.25,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36.99,15.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,33,16,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,34.1,14.1,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,34.75,14,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,35.1,15.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36.1,15.25,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36.25,13.75,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36.5,14.99,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,32,15,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,32.75,15.75,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,34.5,14.5,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,35.75,14.1,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,34,14.25,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36.5,15.75,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,35.25,16,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,33,14.1,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,33.75,14,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,33,15.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,34.1,15.25,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,34.75,13.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,35.1,14.99,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36.1,15,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,15,36.25,15.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,35,14.5,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,35.25,14.1,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,36.99,16.1,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,33,15,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,34.1,13,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,34.75,14.25,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,35.1,15.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,36.1,16,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,36.25,14.1,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,36.5,14,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,32,15.75,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,32.75,15.25,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,34.5,13.75,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,36.5,14.99,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,35.25,15,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,33,15.75,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,33.75,16.1,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,33,13.25,29.5,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,34.1,13.5,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,34.75,14,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,35.1,15.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,36.1,15.25,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,36.25,13.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,35,14.99,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,35.25,15,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,32,15.75,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15,14.75,35.1,16.1,29.25,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,38.99,16.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,38.5,15.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,35.5,14.25,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36.25,16.25,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,38.5,15.1,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36.25,15.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34.5,14.75,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,35.1,14.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,38.1,13.99,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36.75,14.1,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,37.1,16.1,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36.25,16.25,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34,15.75,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34.75,15.99,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36,15.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,38.25,14.25,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,38.1,16.25,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,35.1,15.1,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,37,15.5,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34.25,14.75,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34.75,14.5,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36.25,13.99,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34.5,15.1,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,35.1,15.5,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,38.1,14.75,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36.75,14.5,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,37.1,13.99,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36.25,14.1,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34,16.1,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34.75,16.25,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,36,15.75,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.5,34,15.99,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34.75,15.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,36,14.25,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,38.25,16.25,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,38.1,15.1,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,35.1,15.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,37,14.75,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34.25,14.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34.75,13.99,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,36.25,14.25,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34.5,14.75,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,35.25,14.5,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34.5,13.99,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34,14.1,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34.75,16.1,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,36,16.25,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34,15.75,30,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,34.75,15.99,29.75,slim fit,loose,Loose in your chest and shoulder area.
Robato,15.5,15.25,36,15.5,29.75,slim fit,loose,Loose in your chest and shoulder area.
